OBFCM data source,ID,OBFCM ReportingPeriod,Registration Year,Total fuel consumed (lifetime) (l),Total distance travelled (lifetime) (km),Total distance travelled in charge depleting operation with engine off (lifetime) (km),Total distance travelled in charge depleting operation with engine running (lifetime) (km),Total distance travelled in driver-selectable charge increasing operation (lifetime)  (km),Total fuel consumed in charge depleting operation (lifetime) (l),Total fuel consumed in driver-selectable charge increasing operation (lifetime) (l),Total grid energy into the battery (lifetime) (kWh),Used in calculation
OEM,63007893,2021,2021,2555,27337,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007888,2021,2021,1138,14803,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10298646,2021,2021,191.32,1905,0,0,0,0,0,0,1
OEM,10298649,2021,2021,1003.11,11154.5,0,0,0,0,0,0,1
OEM,8700615,2021,2021,3046.98,27038.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8702167,2021,2021,2.57,0.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10191758,2021,2021,1707.87,17017.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9552942,2021,2021,86.34,899.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9552807,2021,2021,1956.22,17139,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9845124,2021,2021,17.74,189.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9553215,2021,2021,1445.98,10449.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9845161,2021,2021,4043.51,37181.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10189670,2021,2021,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9474054,2021,2021,13.27,144.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5732685,2021,2021,405,6254,0,0,0,0,0,0,1
OEM,5760215,2021,2021,973,15411,0,0,0,0,0,0,1
OEM,5738444,2021,2021,795,8107,0,0,0,0,0,0,1
OEM,5714239,2021,2021,1502,23439,0,0,0,0,0,0,1
OEM,5714243,2021,2021,971,17283,0,0,0,0,0,0,1
OEM,5759780,2021,2021,1097,20778,0,0,0,0,0,0,1
OEM,5759391,2021,2021,82,998,0,0,0,0,0,0,0
OEM,5759536,2021,2021,1870,30647,0,0,0,0,0,0,1
OEM,10182816,2021,2021,955,10555,0,0,0,0,0,0,1
OEM,5758397,2021,2021,1609,24698,0,0,0,0,0,0,1
OEM,5806643,2021,2021,258,3161,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5807827,2021,2021,5,653,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5807830,2021,2021,193,2183,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5808070,2021,2021,3,264,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5728993,2021,2021,97,1491,0,0,0,0,0,0,1
OEM,9751583,2021,2021,472.13,7979.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9751589,2021,2021,5.33,35.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9751598,2021,2021,220.4,3118.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9747295,2021,2021,357.28,4492.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9747307,2021,2021,156.5,1646.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9747345,2021,2021,164.22,1592.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9747360,2021,2021,148.29,1938.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177782,2021,2021,209.6,2164.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177788,2021,2021,1161.77,11189.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177798,2021,2021,205.12,1838.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177805,2021,2021,919.45,10150.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177834,2021,2021,1581.8,17240,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177841,2021,2021,1021.74,12541.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9752389,2021,2021,1509.64,22966,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9752402,2021,2021,1920.19,33651.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9526921,2021,2021,3054.19,38569.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9526930,2021,2021,414.79,5663.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9526955,2021,2021,7.22,41.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9526958,2021,2021,1341.72,15018.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9752595,2021,2021,705,11310.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9752626,2021,2021,58.63,958.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9519281,2021,2021,652.89,11867.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9519317,2021,2021,634.48,8937.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9526982,2021,2021,1283.27,14525.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9752920,2021,2021,426.58,6241.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9734005,2021,2021,385.77,4443.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9734012,2021,2021,596.53,7735.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732996,2021,2021,1243.65,14899.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795745,2021,2021,2.53,8.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9734870,2021,2021,830.35,15101.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9979602,2021,2021,396.04,4486.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9979682,2021,2021,3353.06,47548.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10177881,2021,2021,3.4,15.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10177939,2021,2021,2600.86,29568.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9526890,2021,2021,434.34,4895,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172551,2021,2021,1169.07,20386.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172552,2021,2021,580.4,11000.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172567,2021,2021,1599.44,26933.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172592,2021,2021,974.35,14455.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172595,2021,2021,1653.51,30894.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9764235,2021,2021,38.88,372.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9764251,2021,2021,38.99,396.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9764267,2021,2021,7.09,74.6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9764328,2021,2021,26.74,238.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9528044,2021,2021,29.08,263.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10172688,2021,2021,616.51,10268.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172738,2021,2021,616.02,10712.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795693,2021,2021,2497.39,27323.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795697,2021,2021,1571.63,16565.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795698,2021,2021,909.3,8656.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795703,2021,2021,1185.32,14766.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795709,2021,2021,119.82,1454.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9795719,2021,2021,1201.22,22940.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9764560,2021,2021,5.06,29.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9764571,2021,2021,4.45,27.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9764613,2021,2021,2.75,6.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9753198,2021,2021,355.81,5054.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10171457,2021,2021,2.81,10.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10171458,2021,2021,273.51,3754,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10171460,2021,2021,956.77,12556.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10171465,2021,2021,1653.32,19431.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172770,2021,2021,1510.52,20010.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172773,2021,2021,1647.25,28678.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172783,2021,2021,1522.68,27052.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10172790,2021,2021,2008.05,34966.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173533,2021,2021,1482.96,31044,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173554,2021,2021,1561.78,31756.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9997608,2021,2021,6292.31,87376.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9997969,2021,2021,1080.3,14334.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9998117,2021,2021,1530.56,28615,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10016725,2021,2021,1675.73,28039.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10017466,2021,2021,37.4,633.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10017471,2021,2021,1019.25,18143.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10017472,2021,2021,1798.62,30037.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10017913,2021,2021,642.7,7238.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10017917,2021,2021,1332.89,17362,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10018054,2021,2021,1740.73,30212.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10018067,2021,2021,2.51,7.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10022147,2021,2021,6.01,49.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10022943,2021,2021,2.98,14.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10023453,2021,2021,1107.28,17866.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10023542,2021,2021,196.56,3033.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10023755,2021,2021,1.52,5.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10024264,2021,2021,449.75,3949.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9736813,2021,2021,1410.99,20760.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9736819,2021,2021,2508.01,32829.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9736824,2021,2021,699.61,9052.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10027295,2021,2021,1,8.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9870192,2021,2021,3385.65,34934.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870211,2021,2021,340.21,4839.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870224,2021,2021,1893.55,19069,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10322257,2021,2021,7.49,120.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10322274,2021,2021,356.98,5758.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10322276,2021,2021,638.79,11466.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9737614,2021,2021,1151.83,15250,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9737620,2021,2021,3.15,10.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9737648,2021,2021,1439.86,16779.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9737660,2021,2021,6605.51,320750.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9737688,2021,2021,437.51,5353.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870982,2021,2021,1421.55,27325.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870991,2021,2021,3030.67,45736.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10322247,2021,2021,396.4,5813.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9871134,2021,2021,431.65,8107.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9871141,2021,2021,1120.39,20264.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057630,2021,2021,2392.98,31419,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057631,2021,2021,1314.79,16882.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057632,2021,2021,1878.55,28936,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057645,2021,2021,1505.92,30014.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057653,2021,2021,1624.77,24985.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057660,2021,2021,1515.58,20626.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057693,2021,2021,1215.6,18329.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057713,2021,2021,204.42,3352,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870926,2021,2021,564.3,10066.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870938,2021,2021,1874.53,31233.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870950,2021,2021,931.58,14536.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870960,2021,2021,889.04,16687.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870961,2021,2021,586.08,9320.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870970,2021,2021,4590.57,63087.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9870975,2021,2021,1305.05,24108.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10322410,2021,2021,209.54,2393.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10322430,2021,2021,183.95,2979.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10324336,2021,2021,116.54,951.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10324341,2021,2021,135.19,1130.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10057853,2021,2021,2.56,18.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10057854,2021,2021,1.68,11.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10057856,2021,2021,3.21,30,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10057869,2021,2021,1.94,14.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10057872,2021,2021,1.78,9.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10057878,2021,2021,2.59,14.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8888439,2021,2021,2.9,26.6,0,0,0,0,0,0,0
OEM,8888464,2021,2021,1,9.7,0,0,0,0,0,0,0
OEM,8888756,2021,2021,41.5,545.2,0,0,0,0,0,0,1
OEM,8887786,2021,2021,13.8,124.3,0,0,0,0,0,0,0
OEM,5747292,2021,2021,495,5593,0,0,0,0,0,0,1
OEM,8887990,2021,2021,1486,19761,0,0,0,0,0,0,1
OEM,8888787,2021,2021,3,4.1,0,0,0,0,0,0,0
OEM,8888788,2021,2021,1.1,3.4,0,0,0,0,0,0,0
OEM,8888789,2021,2021,1.2,5,0,0,0,0,0,0,0
OEM,8888794,2021,2021,1.6,4.7,0,0,0,0,0,0,0
OEM,8888799,2021,2021,1.7,5.8,0,0,0,0,0,0,0
OEM,8888800,2021,2021,2,5.4,0,0,0,0,0,0,0
OEM,8888812,2021,2021,1.4,5.4,0,0,0,0,0,0,0
OEM,8888813,2021,2021,1.5,4.9,0,0,0,0,0,0,0
OEM,8888815,2021,2021,1.8,8.3,0,0,0,0,0,0,0
OEM,8888820,2021,2021,1.3,4.6,0,0,0,0,0,0,0
OEM,8888824,2021,2021,1.5,5.1,0,0,0,0,0,0,0
OEM,8888828,2021,2021,1.8,7.7,0,0,0,0,0,0,0
OEM,8888831,2021,2021,1.2,5.4,0,0,0,0,0,0,0
OEM,9995580,2021,2021,6.4,50.4,0,0,0,0,0,0,0
OEM,8888505,2021,2021,3.2,6.6,0,0,0,0,0,0,0
OEM,8887883,2021,2021,1.7,11.8,0,0,0,0,0,0,0
OEM,8888007,2021,2021,4.4,38.4,0,0,0,0,0,0,0
OEM,8982275,2021,2021,616,7068,0,0,0,0,0,0,1
OEM,8889143,2021,2021,2,7.1,0,0,0,0,0,0,0
OEM,8888888,2021,2021,1213,16248.3,0,0,0,0,0,0,1
OEM,8888965,2021,2021,3.9,35.9,0,0,0,0,0,0,0
OEM,8888998,2021,2021,1263.8,15997.2,0,0,0,0,0,0,1
OEM,9795222,2021,2021,2.3,13.8,0,0,0,0,0,0,0
OEM,8888893,2021,2021,1404.7,15360.8,0,0,0,0,0,0,1
OEM,8888961,2021,2021,1401,19968,0,0,0,0,0,0,1
OEM,8889052,2021,2021,1.1,9.7,0,0,0,0,0,0,0
OEM,10019106,2021,2021,1.5,12.3,0,0,0,0,0,0,0
OEM,8389035,2021,2021,924.9,21338.1,0,0,0,0,0,0,1
OEM,8389031,2021,2021,1.4,30.4,0,0,0,0,0,0,0
OEM,5748845,2021,2021,525,4986,0,0,0,0,0,0,1
OEM,8888361,2021,2021,2.3,10.6,0,0,0,0,0,0,0
OEM,8888392,2021,2021,1.5,11,0,0,0,0,0,0,0
OEM,8888393,2021,2021,2.8,20.5,0,0,0,0,0,0,0
OEM,8888394,2021,2021,2.1,13.4,0,0,0,0,0,0,0
OEM,8888395,2021,2021,2.8,17.5,0,0,0,0,0,0,0
OEM,8888396,2021,2021,2,7.4,0,0,0,0,0,0,0
OEM,8888397,2021,2021,1.9,12.9,0,0,0,0,0,0,0
OEM,9980885,2021,2021,1,11.1,0,0,0,0,0,0,0
OEM,9981840,2021,2021,1.2,4.8,0,0,0,0,0,0,0
OEM,8888398,2021,2021,1.3,11.4,0,0,0,0,0,0,0
OEM,8888400,2021,2021,4.5,45.2,0,0,0,0,0,0,0
OEM,8888401,2021,2021,4,53.1,0,0,0,0,0,0,0
OEM,8888402,2021,2021,1.8,27.8,0,0,0,0,0,0,0
OEM,8888403,2021,2021,7.5,84.7,0,0,0,0,0,0,0
OEM,8888404,2021,2021,1.1,4.6,0,0,0,0,0,0,0
OEM,6533815,2021,2021,1.2,12.1,0,0,0,0,0,0,0
OEM,8405440,2021,2021,1.4,22.3,0,0,0,0,0,0,0
OEM,9986596,2021,2021,1.2,14.7,0,0,0,0,0,0,0
OEM,8405447,2021,2021,631,9667.6,0,0,0,0,0,0,1
OEM,8405649,2021,2021,5.5,72.2,0,0,0,0,0,0,0
OEM,8405633,2021,2021,4,73.9,0,0,0,0,0,0,0
OEM,8205369,2021,2021,2.6,53.1,0,0,0,0,0,0,0
OEM,5822033,2021,2021,49.5,682.4,0,0,0,0,0,0,1
OEM,8930241,2021,2021,0.98,4.5,0,0,0,0,0,0,0
OEM,8930243,2021,2021,183.41,1609.6,0,0,0,0,0,0,1
OEM,8930250,2021,2021,0.99,5.3,0,0,0,0,0,0,0
OEM,8930259,2021,2021,0.92,4.2,0,0,0,0,0,0,0
OEM,8930265,2021,2021,84.96,883.2,0,0,0,0,0,0,1
OEM,8930267,2021,2021,1.58,6.8,0,0,0,0,0,0,0
OEM,8930270,2021,2021,1.72,6.9,0,0,0,0,0,0,0
OEM,8930274,2021,2021,1.41,4.9,0,0,0,0,0,0,0
OEM,8930279,2021,2021,2.14,15.3,0,0,0,0,0,0,0
OEM,8930290,2021,2021,8.31,82.9,0,0,0,0,0,0,0
OEM,8930294,2021,2021,1.03,4.9,0,0,0,0,0,0,0
OEM,8930295,2021,2021,2.22,10.7,0,0,0,0,0,0,0
OEM,8930297,2021,2021,352.27,3436.3,0,0,0,0,0,0,1
OEM,8930347,2021,2021,0.99,4.4,0,0,0,0,0,0,0
OEM,8930350,2021,2021,1.1,6.7,0,0,0,0,0,0,0
OEM,8930351,2021,2021,0.84,5.1,0,0,0,0,0,0,0
OEM,8930352,2021,2021,2.17,11.5,0,0,0,0,0,0,0
OEM,8930353,2021,2021,1.11,5.9,0,0,0,0,0,0,0
OEM,8930360,2021,2021,2.06,11.8,0,0,0,0,0,0,0
OEM,8930374,2021,2021,1.4,4.5,0,0,0,0,0,0,0
OEM,8930380,2021,2021,55.43,599,0,0,0,0,0,0,1
OEM,8930382,2021,2021,44.94,410.9,0,0,0,0,0,0,0
OEM,8930388,2021,2021,1.39,5.8,0,0,0,0,0,0,0
OEM,8930389,2021,2021,0.9,4.5,0,0,0,0,0,0,0
OEM,8930390,2021,2021,3.85,40.5,0,0,0,0,0,0,0
OEM,8930393,2021,2021,1.16,5.6,0,0,0,0,0,0,0
OEM,8930398,2021,2021,0.96,4.2,0,0,0,0,0,0,0
OEM,8930400,2021,2021,1.49,5.3,0,0,0,0,0,0,0
OEM,8930403,2021,2021,2.24,13.9,0,0,0,0,0,0,0
OEM,8930408,2021,2021,1.41,5.8,0,0,0,0,0,0,0
OEM,8930410,2021,2021,1.44,5,0,0,0,0,0,0,0
OEM,8930412,2021,2021,1.26,4.4,0,0,0,0,0,0,0
OEM,8930416,2021,2021,2.65,7.8,0,0,0,0,0,0,0
OEM,8930418,2021,2021,1.98,9.9,0,0,0,0,0,0,0
OEM,8930420,2021,2021,3.87,41.2,0,0,0,0,0,0,0
OEM,8930422,2021,2021,0.97,5.7,0,0,0,0,0,0,0
OEM,8930423,2021,2021,1.36,10.5,0,0,0,0,0,0,0
OEM,8930424,2021,2021,1.34,6.5,0,0,0,0,0,0,0
OEM,8930425,2021,2021,2.01,6.3,0,0,0,0,0,0,0
OEM,8930427,2021,2021,1.56,8,0,0,0,0,0,0,0
OEM,10115718,2021,2021,260.5,4153.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10115837,2021,2021,1948.49,34145.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8982343,2021,2021,117,1631,0,0,0,0,0,0,1
OEM,8889147,2021,2021,2,11.4,0,0,0,0,0,0,0
OEM,8889148,2021,2021,1,4.2,0,0,0,0,0,0,0
OEM,8889111,2021,2021,1.3,3.9,0,0,0,0,0,0,0
OEM,8889046,2021,2021,1,8.8,0,0,0,0,0,0,0
OEM,8889049,2021,2021,13,138,0,0,0,0,0,0,0
OEM,9795223,2021,2021,1.2,5.4,0,0,0,0,0,0,0
OEM,8889054,2021,2021,1,3,0,0,0,0,0,0,0
OEM,8889055,2021,2021,1,9.7,0,0,0,0,0,0,0
OEM,8889056,2021,2021,1,2.9,0,0,0,0,0,0,0
OEM,8889057,2021,2021,1,9.5,0,0,0,0,0,0,0
OEM,8889058,2021,2021,1.1,2.8,0,0,0,0,0,0,0
OEM,8889062,2021,2021,1.3,8.3,0,0,0,0,0,0,0
OEM,8889063,2021,2021,1.8,12,0,0,0,0,0,0,0
OEM,8889064,2021,2021,1.5,9.5,0,0,0,0,0,0,0
OEM,10006958,2021,2021,2.3,5.7,0,0,0,0,0,0,0
OEM,9987228,2021,2021,2.2,4.5,0,0,0,0,0,0,0
OEM,8889156,2021,2021,1.3,4.3,0,0,0,0,0,0,0
OEM,8889158,2021,2021,1,9.4,0,0,0,0,0,0,0
OEM,8889159,2021,2021,1.2,2.9,0,0,0,0,0,0,0
OEM,8889160,2021,2021,2.1,10.1,0,0,0,0,0,0,0
OEM,8889161,2021,2021,1,2.7,0,0,0,0,0,0,0
OEM,8889168,2021,2021,2.1,5.1,0,0,0,0,0,0,0
OEM,8889185,2021,2021,2.3,11.4,0,0,0,0,0,0,0
OEM,8889206,2021,2021,1.8,4.5,0,0,0,0,0,0,0
OEM,10102023,2021,2021,1017.23,13895.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10102028,2021,2021,4.26,37.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10102029,2021,2021,1.79,11.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5821970,2021,2021,269.4,3694.5,0,0,0,0,0,0,1
OEM,8388838,2021,2021,340.7,8512.4,0,0,0,0,0,0,1
OEM,8388841,2021,2021,626.8,11138.4,0,0,0,0,0,0,1
OEM,5721338,2021,2021,166,2804,0,0,0,0,0,0,1
OEM,5714087,2021,2021,2111,22629,0,0,0,0,0,0,1
OEM,8937523,2021,2021,1.3,3.4,0,0,0,0,0,0,0
OEM,8937525,2021,2021,0.62,3.1,0,0,0,0,0,0,0
OEM,8937526,2021,2021,4.11,31,0,0,0,0,0,0,0
OEM,10101959,2021,2021,148.6,2091.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5713942,2021,2021,715,21881,0,0,0,0,0,0,1
OEM,8389033,2021,2021,1.4,24.2,0,0,0,0,0,0,0
OEM,9754022,2021,2021,2.39,27.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9754024,2021,2021,3.82,41.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5694373,2021,2021,353,5045,0,0,0,0,0,0,1
OEM,5694391,2021,2021,395,5342,0,0,0,0,0,0,1
OEM,5694359,2021,2021,79,939,0,0,0,0,0,0,1
OEM,5694286,2021,2021,2264,27043,0,0,0,0,0,0,1
OEM,5694308,2021,2021,1821,21435,0,0,0,0,0,0,1
OEM,5748591,2021,2021,64,711,0,0,0,0,0,0,1
OEM,5758801,2021,2021,925,14981,0,0,0,0,0,0,1
OEM,5725119,2021,2021,113,1624,0,0,0,0,0,0,1
OEM,10238594,2021,2021,1,5.3,0,0,0,0,0,0,0
OEM,10238596,2021,2021,1.3,4.9,0,0,0,0,0,0,0
OEM,10238597,2021,2021,2.5,10.7,0,0,0,0,0,0,0
OEM,10238598,2021,2021,1.8,8,0,0,0,0,0,0,0
OEM,10238599,2021,2021,1.4,7.7,0,0,0,0,0,0,0
OEM,10238600,2021,2021,1.1,5,0,0,0,0,0,0,0
OEM,5743756,2021,2021,213,2226,0,0,0,0,0,0,1
OEM,10238601,2021,2021,2.5,11.4,0,0,0,0,0,0,0
OEM,10238602,2021,2021,1.3,6.4,0,0,0,0,0,0,0
OEM,10238605,2021,2021,1.4,6.6,0,0,0,0,0,0,0
OEM,10238606,2021,2021,3,16.3,0,0,0,0,0,0,0
OEM,10238607,2021,2021,1.6,7,0,0,0,0,0,0,0
OEM,10238608,2021,2021,1.9,6.7,0,0,0,0,0,0,0
OEM,10238610,2021,2021,1.2,4.7,0,0,0,0,0,0,0
OEM,10238611,2021,2021,1.7,7.7,0,0,0,0,0,0,0
OEM,10238612,2021,2021,1.5,7.7,0,0,0,0,0,0,0
OEM,10238613,2021,2021,1.2,6.7,0,0,0,0,0,0,0
OEM,10238615,2021,2021,1.6,11.3,0,0,0,0,0,0,0
OEM,10238616,2021,2021,1,5.2,0,0,0,0,0,0,0
OEM,10238617,2021,2021,1.7,8.2,0,0,0,0,0,0,0
OEM,10238620,2021,2021,1.2,5.9,0,0,0,0,0,0,0
OEM,5738669,2021,2021,1309,10208,0,0,0,0,0,0,1
OEM,5738673,2021,2021,321,4564,0,0,0,0,0,0,1
OEM,5738609,2021,2021,525,5596,0,0,0,0,0,0,1
